name,owner,stars,age_days,merged_prs,total_releases,days_since_update,primary_language,total_issues,closed_issues,closed_issues_ratio,url,description
500lines,aosabook,29516,4310,175,0,1,JavaScript,70,41,58.57142857142858,https://github.com/aosabook/500lines,500 Lines or Less
phantomjs,ariya,29480,5353,562,0,1,C++,4745,4731,99.70495258166491,https://github.com/ariya/phantomjs,Scriptable Headless Browser
mantine,mantinedev,29459,1689,1494,272,0,TypeScript,3245,3224,99.35285053929121,https://github.com/mantinedev/mantine,A fully featured React components library
react-three-fiber,pmndrs,29419,2371,651,125,0,TypeScript,1122,1042,92.8698752228164,https://github.com/pmndrs/react-three-fiber,🇨🇭 A React renderer for Three.js
django-rest-framework,encode,29393,5287,3021,21,0,Python,3945,3887,98.5297845373891,https://github.com/encode/django-rest-framework,Web APIs for Django. 🎸
tokio,tokio-rs,29384,3269,3596,138,0,Rust,2522,2188,86.75654242664552,https://github.com/tokio-rs/tokio,"A runtime for writing reliable asynchronous applications with Rust. Provides I/O, networking, scheduling, timers, ..."
hey,heyverse,29383,1253,3765,0,0,TypeScript,0,0,0,https://github.com/heyverse/hey,Hey is a decentralized and permissionless social media app built with Lens Protocol 🌿
LibreChat,danny-avila,29381,923,2141,58,0,TypeScript,3277,3119,95.17851693622215,https://github.com/danny-avila/LibreChat,"Enhanced ChatGPT Clone: Features Agents, DeepSeek, Anthropic, AWS, OpenAI, Responses API, Azure, Groq, o1, GPT-5, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active project."
Hover,IanLunn,29376,4251,23,10,0,SCSS,107,83,77.57009345794393,https://github.com/IanLunn/Hover,"A collection of CSS3 powered hover effects to be applied to links, buttons, logos, SVG, featured images and so on. Easily apply to your own elements, modify or just use for inspiration. Available in CSS, Sass, and LESS."
css-protips,AllThingsSmitty,29351,3647,73,0,0,Unknown,62,61,98.38709677419355,https://github.com/AllThingsSmitty/css-protips,⚡️ A collection of tips to help take your CSS skills pro 🦾
standard,standard,29343,3861,411,7,0,JavaScript,1232,1122,91.07142857142857,https://github.com/standard/standard,"🌟 JavaScript Style Guide, with linter & automatic code fixer"
canal,alibaba,29329,4605,473,32,0,Java,4731,3571,75.48087085182836,https://github.com/alibaba/canal,阿里巴巴 MySQL binlog 增量订阅&消费组件 
lighthouse,GoogleChrome,29296,3455,5467,125,0,JavaScript,9183,8692,94.65316345420887,https://github.com/GoogleChrome/lighthouse,"Automated auditing, performance metrics, and best practices for the web."
consul,hashicorp,29241,4309,13734,217,0,Go,5539,4270,77.0897273876151,https://github.com/hashicorp/consul,"Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure."
handson-ml2,ageron,29223,2419,64,0,0,Jupyter Notebook,517,300,58.027079303675045,https://github.com/ageron/handson-ml2,"A series of Jupyter notebooks that walk you through the fundamentals of Machine Learning and Deep Learning in Python using Scikit-Learn, Keras and TensorFlow 2."
xxl-job,xuxueli,29211,3556,116,38,0,Java,3235,3022,93.41576506955178,https://github.com/xuxueli/xxl-job,A distributed task scheduling framework.（分布式任务调度平台XXL-JOB）
es6features,lukehoban,29193,4190,41,0,0,Unknown,57,36,63.1578947368421,https://github.com/lukehoban/es6features,Overview of ECMAScript 6 features
keycloak,keycloak,29169,4435,17543,87,0,Java,15267,13275,86.95224995087443,https://github.com/keycloak/keycloak,Open Source Identity and Access Management For Modern Applications and Services
python-guide,realpython,29158,5275,683,0,0,Batchfile,279,180,64.51612903225806,https://github.com/realpython/python-guide,"Python best practices guidebook, written for humans. "
DeepFaceLive,iperov,29152,1712,13,35,0,Python,144,143,99.30555555555556,https://github.com/iperov/DeepFaceLive,Real-time face swap for PC streaming or video calls
Clone-Wars,GorvGoyl,29137,1725,130,0,0,Unknown,82,70,85.36585365853658,https://github.com/GorvGoyl/Clone-Wars,"100+ open-source clones of popular sites like Airbnb, Amazon, Instagram, Netflix, Tiktok, Spotify, Whatsapp, Youtube etc. See source code, demo links, tech stack, github stars."
firecracker,firecracker-microvm,29133,2865,3191,78,0,Rust,1453,1405,96.69649002064695,https://github.com/firecracker-microvm/firecracker,Secure and fast microVMs for serverless computing.
viper,spf13,29126,4161,507,34,0,Go,902,490,54.32372505543237,https://github.com/spf13/viper,Go configuration with fangs
TrackersListCollection,XIU2,29107,2151,7,0,0,Unknown,0,0,0,https://github.com/XIU2/TrackersListCollection,🎈 Updated daily! A list of popular BitTorrent Trackers! / 每天更新！全网热门 BT Tracker 列表！
swift-algorithm-club,kodecocodes,29093,3496,610,0,1,Swift,215,183,85.11627906976744,https://github.com/kodecocodes/swift-algorithm-club,"Algorithms and data structures in Swift, with explanations!"
tuning_playbook,google-research,29092,947,14,0,0,Unknown,45,34,75.55555555555556,https://github.com/google-research/tuning_playbook,A playbook for systematically maximizing the performance of deep learning models.
composer,composer,29082,5190,2959,215,0,PHP,7876,7759,98.51447435246318,https://github.com/composer/composer,Dependency Manager for PHP
plyr,sampotts,29081,3843,384,88,0,JavaScript,2103,1221,58.059914407988586,https://github.com/sampotts/plyr,"A simple HTML5, YouTube and Vimeo player"
zoxide,ajeetdsouza,29056,1997,227,36,0,Rust,682,580,85.04398826979472,https://github.com/ajeetdsouza/zoxide,A smarter cd command. Supports all major shells.
COVID-19,CSSEGISandData,29045,2026,2152,0,0,Unknown,3759,2079,55.3072625698324,https://github.com/CSSEGISandData/COVID-19,"Novel Coronavirus (COVID-19) Cases, provided by JHU CSSE"
refined-github,refined-github,29021,3477,3437,174,0,TypeScript,4513,4383,97.1194327498338,https://github.com/refined-github/refined-github,:octocat: Browser extension that simplifies the GitHub interface and adds useful features
llama3,meta-llama,28931,525,23,0,0,Python,293,119,40.61433447098976,https://github.com/meta-llama/llama3,The official Meta Llama 3 GitHub site
SpringAll,wuyouzhuguli,28930,2670,1,0,0,Java,48,27,56.25,https://github.com/wuyouzhuguli/SpringAll,循序渐进，学习Spring Boot、Spring Boot & Shiro、Spring Batch、Spring Cloud、Spring Cloud Alibaba、Spring Security & Spring Security OAuth2，博客Spring系列源码：https://mrbird.cc
react-spring,pmndrs,28858,2726,437,52,0,TypeScript,1259,1143,90.78633836378079,https://github.com/pmndrs/react-spring,✌️ A spring physics based React animation library
postcss,postcss,28857,4350,760,268,0,TypeScript,1025,998,97.36585365853658,https://github.com/postcss/postcss,Transforming styles with JS plugins
Complete-Python-3-Bootcamp,Pierian-Data,28840,2748,12,0,0,Jupyter Notebook,369,225,60.97560975609756,https://github.com/Pierian-Data/Complete-Python-3-Bootcamp,Course Files for Complete Python 3 Bootcamp Course on Udemy
todomvc,tastejs,28821,5194,760,6,0,JavaScript,784,661,84.31122448979592,https://github.com/tastejs/todomvc,"Helping you select a JavaScript framework - Todo apps for React.js, Angular, Vue and many more"
dragonfly,dragonflydb,28750,1351,3319,108,0,C++,1856,1587,85.50646551724138,https://github.com/dragonflydb/dragonfly,A modern replacement for Redis and Memcached
qlib,microsoft,28727,1835,725,23,0,Python,981,724,73.80224260958205,https://github.com/microsoft/qlib,"Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring ideas to implementing productions. Qlib supports diverse ML modeling paradigms, including supervised learning, market dynamics modeling, and RL, and is now equipped with https://github.com/microsoft/RD-Agent to automate R&D process."
hosts,StevenBlack,28727,4880,486,780,0,Python,2112,1999,94.64962121212122,https://github.com/StevenBlack/hosts,"🔒 Consolidating and extending hosts files from several well-curated sources. Optionally pick extensions for porn, social media, and other categories."
spring-cloud-alibaba,alibaba,28703,2821,1077,48,0,Java,2500,2303,92.12,https://github.com/alibaba/spring-cloud-alibaba,Spring Cloud Alibaba provides a one-stop solution for application development for the distributed solutions of Alibaba middleware.
JavaScript30,wesbos,28679,3180,153,0,0,HTML,0,0,0,https://github.com/wesbos/JavaScript30,30 Day Vanilla JS Challenge
os-tutorial,cfenollosa,28674,3981,11,0,0,C,180,105,58.333333333333336,https://github.com/cfenollosa/os-tutorial,How to create an OS from scratch
kitty,kovidgoyal,28653,3233,1131,128,0,Python,6275,6265,99.8406374501992,https://github.com/kovidgoyal/kitty,"Cross-platform, fast, feature-rich, GPU based terminal"
linkedin-skill-assessments-quizzes,Ebazhanov,28638,2232,5638,1,0,Unknown,891,807,90.57239057239057,https://github.com/Ebazhanov/linkedin-skill-assessments-quizzes,"Full reference of LinkedIn answers 2024 for skill assessments (aws-lambda, rest-api, javascript, react, git, html, jquery, mongodb, java, Go, python, machine-learning, power-point) linkedin excel test lösungen, linkedin machine learning test LinkedIn test questions and answers "
xstate,statelyai,28633,3631,1977,443,1,TypeScript,1396,1288,92.26361031518626,https://github.com/statelyai/xstate,Actor-based state management & orchestration for complex app logic.
slick,kenwheeler,28623,4170,258,48,1,JavaScript,3620,2421,66.87845303867404,https://github.com/kenwheeler/slick,the last carousel you'll ever need
Jobs_Applier_AI_Agent_AIHawk,feder-cr,28593,384,185,0,0,Python,674,663,98.3679525222552,https://github.com/feder-cr/Jobs_Applier_AI_Agent_AIHawk,"AIHawk aims to easy job hunt process by automating the job application process. Utilizing artificial intelligence, it enables users to apply for multiple jobs in a tailored way."
machine-learning-for-software-engineers,ZuzooVn,28574,3239,60,0,0,Unknown,26,9,34.61538461538461,https://github.com/ZuzooVn/machine-learning-for-software-engineers,A complete daily plan for studying to become a machine learning engineer.
k6,grafana,28573,3442,2165,77,0,Go,2393,1676,70.03760969494358,https://github.com/grafana/k6,"A modern load testing tool, using Go and JavaScript"
posthog,PostHog,28563,2038,25115,19,0,Python,7710,5563,72.15304798962386,https://github.com/PostHog/posthog,"🦔 PostHog provides open-source web & product analytics, session recording, feature flagging and A/B testing that you can self-host. Get started - free."
immer,immerjs,28552,2794,374,109,0,JavaScript,668,633,94.76047904191617,https://github.com/immerjs/immer,Create the next immutable state by mutating the current one
continue,continuedev,28533,822,2866,404,0,TypeScript,3669,2934,79.96729354047424,https://github.com/continuedev/continue,"⏩ Ship faster with Continuous AI. Build and run custom agents across your IDE, terminal, and CI"
Avalonia,AvaloniaUI,28507,4278,5319,110,0,C#,7876,6159,78.19959370238699,https://github.com/AvaloniaUI/Avalonia,"Develop Desktop, Embedded, Mobile and WebAssembly apps with C# and XAML. The most popular .NET UI client technology"
ExplorerPatcher,valinet,28501,1475,18,288,0,C,2468,2196,88.97893030794165,https://github.com/valinet/ExplorerPatcher,This project aims to enhance the working environment on Windows
turborepo,vercel,28482,1417,6233,496,0,Rust,1937,1811,93.49509550851832,https://github.com/vercel/turborepo,"Build system optimized for JavaScript and TypeScript, written in Rust"
data-science-ipython-notebooks,donnemartin,28477,3864,31,0,0,Python,41,22,53.65853658536586,https://github.com/donnemartin/data-science-ipython-notebooks,"Data science Python notebooks: Deep learning (TensorFlow, Theano, Caffe, Keras), scikit-learn, Kaggle, big data (Spark, Hadoop MapReduce, HDFS), matplotlib, pandas, NumPy, SciPy, Python essentials, AWS, and various command lines."
rust-course,sunface,28472,2573,783,0,0,Rust,210,149,70.95238095238095,https://github.com/sunface/rust-course,"“连续八年成为全世界最受喜爱的语言，无 GC 也无需手动内存管理、极高的性能和安全性、过程/OO/函数式编程、优秀的包管理、JS 未来基石"" — 工作之余的第二语言来试试 Rust 吧。本书拥有全面且深入的讲解、生动贴切的示例、德芙般丝滑的内容，这可能是目前最用心的 Rust 中文学习教程 / Book "
programmer-job-blacklist,shengxinjing,28457,3346,28,0,2,Shell,338,181,53.55029585798816,https://github.com/shengxinjing/programmer-job-blacklist,:see_no_evil:程序员找工作黑名单，换工作和当技术合伙人需谨慎啊 更新有赞
jumpserver,jumpserver,28449,4068,7550,250,0,Python,7323,7291,99.56302061996449,https://github.com/jumpserver/jumpserver,"JumpServer is an open-source Privileged Access Management (PAM) tool that provides DevOps and IT teams with on-demand and secure access to SSH, RDP, Kubernetes, Database and RemoteApp endpoints through a web browser."
openai-python,openai,28446,1762,995,320,0,Python,1080,988,91.48148148148148,https://github.com/openai/openai-python,The official Python library for the OpenAI API
vuex,vuejs,28437,3691,656,51,0,JavaScript,1264,1165,92.16772151898735,https://github.com/vuejs/vuex,🗃️ Centralized State Management for Vue.js.
podman,containers,28418,2852,11712,228,0,Go,10033,9249,92.18578690321938,https://github.com/containers/podman,Podman: A tool for managing OCI containers and pods.
openssl,openssl,28381,4602,145,283,0,C,10761,9330,86.70197936994704,https://github.com/openssl/openssl,TLS/SSL and crypto library
helm,helm,28380,3609,4114,216,0,Go,8145,7679,94.27869858809085,https://github.com/helm/helm,The Kubernetes Package Manager
android_guides,codepath,28378,4448,9,0,0,Unknown,381,219,57.48031496062992,https://github.com/codepath/android_guides,Extensive Open-Source Guides for Android Developers
tdesktop,telegramdesktop,28332,4131,1747,799,0,C++,15249,14370,94.23568758607121,https://github.com/telegramdesktop/tdesktop,Telegram Desktop messaging app
the-super-tiny-compiler,jamiebuilds,28330,3452,20,0,1,JavaScript,0,0,0,https://github.com/jamiebuilds/the-super-tiny-compiler,:snowman: Possibly the smallest compiler ever
reverse-interview,viraptor,28307,2176,75,0,0,Unknown,25,18,72.0,https://github.com/viraptor/reverse-interview,Questions to ask the company during your interview
vscodium,VSCodium,28298,2567,549,240,0,Shell,1512,1390,91.93121693121694,https://github.com/VSCodium/vscodium,binary releases of VS Code without MS branding/telemetry/licensing
